District Name,District Code,Taluka Name,Taluka Code,Village Name,Village Code,DTV Code
કચ્છ,01,ભુજ,05,પીરવાડી - 069,069,0105069
કચ્છ,01,ભુજ,05,ફુલરા - 103,103,0105103
કચ્છ,01,ભુજ,05,ફુલાય - 045,045,0105045
કચ્છ,01,ભુજ,05,ફોટડી - 102,102,0105102
કચ્છ,01,ભુજ,05,બંદરા મોટા - 145,145,0105145
કચ્છ,01,ભુજ,05,બંધરા નાના - 146,146,0105146
કચ્છ,01,ભુજ,05,બળદીયા - 140,140,0105140
કચ્છ,01,ભુજ,05,બાઉખા-ઓઢેજા - 064,064,0105064
કચ્છ,01,ભુજ,05,બાઉખા-સામા - 065,065,0105065
કચ્છ,01,ભુજ,05,ભુજોડી - 115,115,0105115
કચ્છ,01,ભુજ,05,ભારાપર - 141,141,0105141
કચ્છ,01,ભુજ,05,ભારાસર - 113,113,0105113
કચ્છ,01,ભુજ,05,મકનપર - 062,062,0105062
કચ્છ,01,ભુજ,05,મખણા - 074,074,0105074
કચ્છ,01,ભુજ,05,મેધપર - 130,130,0105130
કચ્છ,01,ભુજ,05,મમુઆરા - 085,085,0105085
કચ્છ,01,ભુજ,05,માનકુવા - 100,100,0105100
કચ્છ,01,ભુજ,05,મોખાણા - 088,088,0105088
કચ્છ,01,ભુજ,05,મોડ ભખરી - 041,041,0105041
કચ્છ,01,ભુજ,05,મોડસર - 053,053,0105053
કચ્છ,01,ભુજ,05,રતાડીયા - 021,021,0105021
કચ્છ,01,ભુજ,05,રતીયા - 075,075,0105075
કચ્છ,01,ભુજ,05,રુદ્રમાતા - 051,051,0105051
કચ્છ,01,ભુજ,05,રેલડી નાની - 118,118,0105118
કચ્છ,01,ભુજ,05,રેલડી મોટી - 119,119,0105119
કચ્છ,01,ભુજ,05,રેહા નાના - 151,151,0105151
કચ્છ,01,ભુજ,05,રેહા મોટા - 126,126,0105126
કચ્છ,01,ભુજ,05,રાયઘણપર - 079,079,0105079
કચ્છ,01,ભુજ,05,લુડીયા - 018,018,0105018
કચ્છ,01,ભુજ,05,લેર - 116,116,0105116
કચ્છ,01,ભુજ,05,લાખોંદ - 094,094,0105094
કચ્છ,01,ભુજ,05,લોડાઈ - 047,047,0105047
કચ્છ,01,ભુજ,05,લોરીયા - 035,035,0105035
કચ્છ,01,ભુજ,05,વટાછડ - 039,039,0105039
કચ્છ,01,ભુજ,05,વડઝર - 144,144,0105144
કચ્છ,01,ભુજ,05,વડવા - 124,124,0105124
કચ્છ,01,ભુજ,05,વડવારા - 092,092,0105092
કચ્છ,01,ભુજ,05,વ્યારા - 037,037,0105037
કચ્છ,01,ભુજ,05,વરનોરા નાના - 080,080,0105080
કચ્છ,01,ભુજ,05,વરનોરા મોટા - 082,082,0105082
કચ્છ,01,ભુજ,05,વરલી - 155,155,0105155
કચ્છ,01,ભુજ,05,વાડાસર - 132,132,0105132
કચ્છ,01,ભુજ,05,વાંઢ સીમ - 114,114,0105114
કચ્છ,01,ભુજ,05,વાંઢાય - 111,111,0105111
કચ્છ,01,ભુજ,05,વાત્રા - 048,048,0105048
કચ્છ,01,ભુજ,05,વાવડી - 123,123,0105123
કચ્છ,01,ભુજ,05,વીંછીયા - 070,070,0105070
કચ્છ,01,ભુજ,05,વીરાઈ - 068,068,0105068
કચ્છ,01,ભુજ,05,સેડાતા - 128,128,0105128
કચ્છ,01,ભુજ,05,સણોસરા - 148,148,0105148
કચ્છ,01,ભુજ,05,સુમરાસર-જતવાલી - 067,067,0105067
કચ્છ,01,ભુજ,05,સુમરાસર-શેખવાળી - 033,033,0105033
કચ્છ,01,ભુજ,05,સૈયદપર - 122,122,0105122
કચ્છ,01,ભુજ,05,સરલી - 133,133,0105133
કચ્છ,01,ભુજ,05,સરસપર - 059,059,0105059
કચ્છ,01,ભુજ,05,સાકરાઈ ટીંબો - 154,154,0105154
કચ્છ,01,ભુજ,05,સાંગણ ટીંબો - 060,060,0105060
કચ્છ,01,ભુજ,05,સાડાઉ રખાલ - 104,104,0105104
કચ્છ,01,ભુજ,05,સાધારા - 031,031,0105031
કચ્છ,01,ભુજ,05,સાપર ટીંબો - 143,143,0105143
કચ્છ,01,ભુજ,05,સામત્રા - 112,112,0105112
કચ્છ,01,ભુજ,05,સોયલા - 029,029,0105029
કચ્છ,01,ભુજ,05,હબાય - 055,055,0105055
કચ્છ,01,ભુજ,05,હરુડી - 125,125,0105125
કચ્છ,01,ભુજ,05,હાજાપર - 153,153,0105153
કચ્છ,01,નખત્રાણા,06,અકાદના - 061,061,0106061
કચ્છ,01,નખત્રાણા,06,અંગીયા નાના - 091,091,0106091
કચ્છ,01,નખત્રાણા,06,અઘોછની - 100,100,0106100
કચ્છ,01,નખત્રાણા,06,અરલ નાની - 051,051,0106051
કચ્છ,01,નખત્રાણા,06,અરલ મોટી - 026,026,0106026
કચ્છ,01,નખત્રાણા,06,આણંદપર - 108,108,0106108
કચ્છ,01,નખત્રાણા,06,આણંદસર - 087,087,0106087
કચ્છ,01,નખત્રાણા,06,આમારા - 010,010,0106010
કચ્છ,01,નખત્રાણા,06,ઉખ઼ેડા - 075,075,0106075
કચ્છ,01,નખત્રાણા,06,ઉગેડી - 034,034,0106034
કચ્છ,01,નખત્રાણા,06,ઉઠોંગડી - 006,006,0106006
કચ્છ,01,નખત્રાણા,06,ઉમરાપર - 031,031,0106031
કચ્છ,01,નખત્રાણા,06,ઉલટ - 062,062,0106062
કચ્છ,01,નખત્રાણા,06,ઐયર - 009,009,0106009
કચ્છ,01,નખત્રાણા,06,ઓરીરા - 057,057,0106057
કચ્છ,01,નખત્રાણા,06,ઓલંગીયા - 094,094,0106094
કચ્છ,01,નખત્રાણા,06,કકડભીટ યક્ષ - 099,099,0106099
કચ્છ,01,નખત્રાણા,06,કલ્યાણપર - 104,104,0106104
કચ્છ,01,નખત્રાણા,06,કાદીયા નાના - 072,072,0106072
કચ્છ,01,નખત્રાણા,06,કાદીયા મોટા - 073,073,0106073
કચ્છ,01,નખત્રાણા,06,કોટડા (થરાવડા) - 083,083,0106083
કચ્છ,01,નખત્રાણા,06,કોટડા જડોદર - 070,070,0106070
કચ્છ,01,નખત્રાણા,06,કોટડા-રોહા - 127,127,0106127
કચ્છ,01,નખત્રાણા,06,ખાંભલા - 048,048,0106048
કચ્છ,01,નખત્રાણા,06,ખારડીયા - 023,023,0106023
કચ્છ,01,નખત્રાણા,06,ખીરસરા (ટીંબો) - 037,037,0106037
કચ્છ,01,નખત્રાણા,06,ખીરસરા-નેત્રા - 136,136,0106136
કચ્છ,01,નખત્રાણા,06,ખીરસરા-રોહા - 122,122,0106122
કચ્છ,01,નખત્રાણા,06,ખોંભડી નાની - 035,035,0106035
કચ્છ,01,નખત્રાણા,06,ખોંભડી મોટી - 045,045,0106045
કચ્છ,01,નખત્રાણા,06,ગંગોણ આથમણી - 133,133,0106133
કચ્છ,01,નખત્રાણા,06,ગંગોણ ઉગમણી - 111,111,0106111
કચ્છ,01,નખત્રાણા,06,ગજણસર - 005,005,0106005
કચ્છ,01,નખત્રાણા,06,ગડાપુંઠા - 135,135,0106135
કચ્છ,01,નખત્રાણા,06,ઘડાણી - 012,012,0106012
કચ્છ,01,નખત્રાણા,06,ઘામાય - 029,029,0106029
કચ્છ,01,નખત્રાણા,06,ઘાવડા મોટા - 088,088,0106088
કચ્છ,01,નખત્રાણા,06,ચરાખડા - 028,028,0106028
કચ્છ,01,નખત્રાણા,06,ચાવડકા - 081,081,0106081
કચ્છ,01,નખત્રાણા,06,જડોદર - 071,071,0106071
કચ્છ,01,નખત્રાણા,06,જતાવીરા - 027,027,0106027
કચ્છ,01,નખત્રાણા,06,જેશર વાંઢ - 129,129,0106129
કચ્છ,01,નખત્રાણા,06,જાડાય - 076,076,0106076
કચ્છ,01,નખત્રાણા,06,જારજોક - 126,126,0106126
કચ્છ,01,નખત્રાણા,06,જીંજાય - 030,030,0106030
કચ્છ,01,નખત્રાણા,06,જીંદાય - 079,079,0106079
કચ્છ,01,નખત્રાણા,06,જીયાપર - 121,121,0106121
કચ્છ,01,નખત્રાણા,06,ઝાલુ - 025,025,0106025
કચ્છ,01,નખત્રાણા,06,ટોડીયા - 046,046,0106046
કચ્છ,01,નખત્રાણા,06,ડાડોર - 024,024,0106024
કચ્છ,01,નખત્રાણા,06,ઢોરો - 008,008,0106008
કચ્છ,01,નખત્રાણા,06,તરા - 105,105,0106105
કચ્છ,01,નખત્રાણા,06,તલ-લૈયારી - 020,020,0106020
કચ્છ,01,નખત્રાણા,06,થરાવડા - 082,082,0106082
કચ્છ,01,નખત્રાણા,06,દનણા - 130,130,0106130
કચ્છ,01,નખત્રાણા,06,દેવપર - 098,098,0106098
કચ્છ,01,નખત્રાણા,06,દેવસર - 066,066,0106066
કચ્છ,01,નખત્રાણા,06,દેવીસર - 052,052,0106052
કચ્છ,01,નખત્રાણા,06,દેશલપર ગું. - 032,032,0106032
કચ્છ,01,નખત્રાણા,06,નખત્રાણા નાના - 077,077,0106077
કચ્છ,01,નખત્રાણા,06,નખત્રાણા મોટા - 078,078,0106078
કચ્છ,01,નખત્રાણા,06,નેત્રા - 044,044,0106044
કચ્છ,01,નખત્રાણા,06,નાગલપર - 080,080,0106080
કચ્છ,01,નખત્રાણા,06,નાગવીરી - 015,015,0106015
કચ્છ,01,નખત્રાણા,06,નાડાપા - 011,011,0106011
કચ્છ,01,નખત્રાણા,06,નારાણપર રોહા - 110,110,0106110
કચ્છ,01,નખત્રાણા,06,નીરોણા - 058,058,0106058
કચ્છ,01,નખત્રાણા,06,પલીવાડ - 107,107,0106107
કચ્છ,01,નખત્રાણા,06,પાનેલી - 001,001,0106001
કચ્છ,01,નખત્રાણા,06,પાલનપુર (બાડી) - 059,059,0106059
કચ્છ,01,નખત્રાણા,06,ફુલાય - 019,019,0106019
કચ્છ,01,નખત્રાણા,06,બગપાટ - 049,049,0106049
કચ્છ,01,નખત્રાણા,06,બેરુ - 092,092,0106092
કચ્છ,01,નખત્રાણા,06,બાંડીયારા - 042,042,0106042
કચ્છ,01,નખત્રાણા,06,બીબર - 022,022,0106022
કચ્છ,01,નખત્રાણા,06,ભુંજાય નાની - 039,039,0106039
કચ્છ,01,નખત્રાણા,06,ભુંજાય મોટી - 038,038,0106038
કચ્છ,01,નખત્રાણા,06,ભડલી - 084,084,0106084
કચ્છ,01,નખત્રાણા,06,ભારાપર ગડા - 134,134,0106134
કચ્છ,01,નખત્રાણા,06,ભારાપર-ભાડરા - 041,041,0106041
કચ્છ,01,નખત્રાણા,06,ભીટારા - 125,125,0106125
કચ્છ,01,નખત્રાણા,06,ભીમસર - 054,054,0106054
કચ્છ,01,નખત્રાણા,06,ભોજરાજ વાંઢ - 128,128,0106128
કચ્છ,01,નખત્રાણા,06,મંગવાણા - 116,116,0106116
કચ્છ,01,નખત્રાણા,06,મંજલ - 118,118,0106118
કચ્છ,01,નખત્રાણા,06,મેડીસર - 060,060,0106060
કચ્છ,01,નખત્રાણા,06,મથલ - 047,047,0106047
કચ્છ,01,નખત્રાણા,06,મુરુ - 018,018,0106018
કચ્છ,01,નખત્રાણા,06,મોરગર - 120,120,0106120
કચ્છ,01,નખત્રાણા,06,મોરજર - 085,085,0106085
કચ્છ,01,નખત્રાણા,06,મોરાય - 033,033,0106033
કચ્છ,01,નખત્રાણા,06,રંગાયપડાર - 043,043,0106043
કચ્છ,01,નખત્રાણા,06,રતાડીયા - 017,017,0106017
કચ્છ,01,નખત્રાણા,06,રતામીયા - 056,056,0106056
કચ્છ,01,નખત્રાણા,06,રવાપર-નવાવાસ - 014,014,0106014
કચ્છ,01,નખત્રાણા,06,રસલીયા - 074,074,0106074
કચ્છ,01,નખત્રાણા,06,રાનારા નાના - 102,102,0106102
કચ્છ,01,નખત્રાણા,06,રાનારા મોટા - 101,101,0106101
કચ્છ,01,નખત્રાણા,06,રામપર સરવા - 036,036,0106036
કચ્છ,01,નખત્રાણા,06,રામપર-રોહા - 112,112,0106112
કચ્છ,01,નખત્રાણા,06,રોહા-સુમરી - 124,124,0106124
કચ્છ,01,નખત્રાણા,06,લક્ષ્મીપર(નેત્રા) - 040,040,0106040
કચ્છ,01,નખત્રાણા,06,લક્ષ્મીપુર-તરા - 103,103,0106103
કચ્છ,01,નખત્રાણા,06,લુડબાય - 007,007,0106007
કચ્છ,01,નખત્રાણા,06,લાખાડી - 106,106,0106106
કચ્છ,01,નખત્રાણા,06,લાખીયારવીરા - 065,065,0106065
કચ્છ,01,નખત્રાણા,06,લીફરી - 013,013,0106013
કચ્છ,01,નખત્રાણા,06,વંગ - 021,021,0106021
કચ્છ,01,નખત્રાણા,06,વડવા કાંયાવાલા - 132,132,0106132
કચ્છ,01,નખત્રાણા,06,વડવા ભોપાવાલા - 131,131,0106131
કચ્છ,01,નખત્રાણા,06,વમરાપડાર - 064,064,0106064
કચ્છ,01,નખત્રાણા,06,વરમસેડા - 115,115,0106115
કચ્છ,01,નખત્રાણા,06,વેરસલપર - 123,123,0106123
કચ્છ,01,નખત્રાણા,06,વેહાર - 093,093,0106093
કચ્છ,01,નખત્રાણા,06,વાલકા નાના - 003,003,0106003
કચ્છ,01,નખત્રાણા,06,વાલકા મોટા - 002,002,0106002
કચ્છ,01,નખત્રાણા,06,વીગોડી - 016,016,0106016
કચ્છ,01,નખત્રાણા,06,વીજપાસર - 114,114,0106114
કચ્છ,01,નખત્રાણા,06,વીથોણ - 086,086,0106086
કચ્છ,01,નખત્રાણા,06,વીભાપર - 117,117,0106117
કચ્છ,01,નખત્રાણા,06,વીરખાલ - 063,063,0106063
કચ્છ,01,નખત્રાણા,06,વીરાણી નાની - 069,069,0106069
કચ્છ,01,નખત્રાણા,06,વીરાણી મોટી - 068,068,0106068
કચ્છ,01,નખત્રાણા,06,સુખપર-રોહા - 113,113,0106113
કચ્છ,01,નખત્રાણા,06,સુખપર-વીરાણી - 067,067,0106067
કચ્છ,01,નખત્રાણા,06,સુખસાણ - 096,096,0106096
કચ્છ,01,નખત્રાણા,06,સાંગનારા - 095,095,0106095
કચ્છ,01,નખત્રાણા,06,સાંયરા - 097,097,0106097
કચ્છ,01,નખત્રાણા,06,હરીપર-હીરાપર - 055,055,0106055
કચ્છ,01,અબડાસા,07,અકરી મોટી - 007,007,0107007
કચ્છ,01,અબડાસા,07,આરીખાણા - 113,113,0107113
કચ્છ,01,અબડાસા,07,આશાપર - 038,038,0107038
